prospect_id,company_name,website,industry_hint,linkedin_url,cloned_site_url
honeywell,Honeywell,http://www.honeywell.com,Mid-market manufacturing operators,http://www.linkedin.com/in/gloria-carvajal-2759261a1,https://honeywell-forge.vercel.app
hood-packaging-corporation,Hood Packaging Corporation,http://www.hoodpkg.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ivan-ivashchenko-7a0838137,https://hood-packaging-corporation-forge.vercel.app
horsepower-inc,Horsepower Inc.,http://www.horsepowerinc.net,Mid-market manufacturing operators,http://www.linkedin.com/in/bryan-salisbury-37217773,https://horsepower-inc-forge.vercel.app
hotstart,HOTSTART,http://www.hotstart.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kohner-thames-0a188b6b,https://hotstart-forge.vercel.app
hussmann,Hussmann,http://www.hussmann.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kevin-h-96b38b174,https://hussmann-forge.vercel.app
hydratight,Hydratight,http://www.hydratight.com,Mid-market manufacturing operators,http://www.linkedin.com/in/eileen-shefveland-36450242,https://hydratight-forge.vercel.app
hyundai-motor-company,Hyundai Motor Company,http://www.hyundai.com,Mid-market manufacturing operators,http://www.linkedin.com/in/anil-kumar-agarwal-682a8823,https://hyundai-motor-company-forge.vercel.app
ids-ingegneria-dei-sistemi,IDS Ingegneria Dei Sistemi,http://www.idscorporation.com,Mid-market manufacturing operators,http://www.linkedin.com/in/alessio-ciurli-590227102,https://ids-ingegneria-dei-sistemi-forge.vercel.app
iff,IFF,http://www.iff.com,Mid-market manufacturing operators,http://www.linkedin.com/in/luis-rodolfo-sol%c3%ads-santibanez-8a309275,https://iff-forge.vercel.app
ifor-williams-trailers-ltd,Ifor Williams Trailers Ltd,http://www.iwt.co.uk,Mid-market manufacturing operators,http://www.linkedin.com/in/stephen-nii-sarpeh-7185bb5a,https://ifor-williams-trailers-ltd-forge.vercel.app
imi-industrial-automation,IMI Industrial Automation,http://www.norgren.com,Mid-market manufacturing operators,http://www.linkedin.com/in/mark-mudrick-9b081b25,https://imi-industrial-automation-forge.vercel.app
imperative-care,Imperative Care,http://www.imperativecare.com,Mid-market manufacturing operators,http://www.linkedin.com/in/caesar-batestin-822a32b0,https://imperative-care-forge.vercel.app
india-yamaha-motor-pvt-ltd,India Yamaha Motor Pvt. Ltd.,http://www.yamaha-motor-india.com,Mid-market manufacturing operators,http://www.linkedin.com/in/babu-manoharan-ab048846,https://india-yamaha-motor-pvt-ltd-forge.vercel.app
indofood-sukses-makmur-tbk-division-bogasari-flour-mills,"Indofood Sukses Makmur Tbk, Division Bogasari Flour Mills",http://www.bogasari.com,Mid-market manufacturing operators,http://www.linkedin.com/in/rozi-hendrawan-75a2a1241,https://indofood-sukses-makmur-tbk-division-bogasari-flour-mills-forge.vercel.app
ind-strias-mangotex-ltda,Indústrias Mangotex LTDA,http://www.mangotex.com.br,Mid-market manufacturing operators,http://www.linkedin.com/in/matheus-senciatti-591361165,https://ind-strias-mangotex-ltda-forge.vercel.app
ingersoll-rand,Ingersoll Rand,http://www.irco.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jameel-patel-518b1227a,https://ingersoll-rand-forge.vercel.app
inmunotek,Inmunotek,http://www.inmunotek.com,Mid-market manufacturing operators,http://www.linkedin.com/in/m-%c3%a1ngeles-carmona-vald%c3%a9s-73200969,https://inmunotek-forge.vercel.app
innovaprep-llc,InnovaPrep LLC,http://www.innovaprep.com,Mid-market manufacturing operators,http://www.linkedin.com/in/peggy-sand-43bb4075,https://innovaprep-llc-forge.vercel.app
intas-pharmaceuticals,Intas Pharmaceuticals,http://www.intaspharma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/sumit-chauhan-a53173143,https://intas-pharmaceuticals-forge.vercel.app
integrity-tool-mold-inc,"Integrity Tool & Mold, Inc.",http://www.teamintegrity.com,Mid-market manufacturing operators,http://www.linkedin.com/in/john-gyori-234920a3,https://integrity-tool-mold-inc-forge.vercel.app
intel,Intel,http://www.intel.com,Mid-market manufacturing operators,http://www.linkedin.com/in/markhmcmullin,https://intel-forge.vercel.app
intelbras,Intelbras,http://www.intelbras.com,Mid-market manufacturing operators,http://www.linkedin.com/in/magnosoarespereira94,https://intelbras-forge.vercel.app
intermatic,Intermatic,http://www.intermatic.com,Mid-market manufacturing operators,http://www.linkedin.com/in/victor-quiroz-775313b,https://intermatic-forge.vercel.app
intermountain-electronics,Intermountain Electronics,http://www.ie-corp.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ousman-ahmed-34b318146,https://intermountain-electronics-forge.vercel.app
international-paper,International Paper,http://www.internationalpaper.com,Mid-market manufacturing operators,http://www.linkedin.com/in/mo-shirazi-96954829,https://international-paper-forge.vercel.app
iochpe-maxion-s-a,Iochpe-Maxion S.A.,http://www.iochpe.com.br,Mid-market manufacturing operators,http://www.linkedin.com/in/i%c3%a1ci-ferreira-b506b24a,https://iochpe-maxion-s-a-forge.vercel.app
isembard,Isembard,http://www.isembard.com,Mid-market manufacturing operators,http://www.linkedin.com/in/zoe-hatton-971630220,https://isembard-forge.vercel.app
itc-limited,ITC Limited,http://www.itcportal.com,Mid-market manufacturing operators,http://www.linkedin.com/in/anuj-sharma-11ba2a1a,https://itc-limited-forge.vercel.app
itm-latin-america,ITM LATIN AMERICA,http://www.group-itm.com,Mid-market manufacturing operators,http://www.linkedin.com/in/luiz-paulo-lopes-45217762,https://itm-latin-america-forge.vercel.app
jabil,Jabil,http://www.jabil.com,Mid-market manufacturing operators,http://www.linkedin.com/in/maribel-dean-718994161,https://jabil-forge.vercel.app
jarden-plastic-solutions,Jarden Plastic Solutions,http://www.jardenplastics.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nick-cannon-269a4b142,https://jarden-plastic-solutions-forge.vercel.app
john-crane,John Crane,http://www.johncrane.com,Mid-market manufacturing operators,http://www.linkedin.com/in/igor-duarte-tedeschi-dos-santos-a8b427180,https://john-crane-forge.vercel.app
john-deere,John Deere,http://www.deere.com,Mid-market manufacturing operators,http://www.linkedin.com/in/derrick-rogers-06a013323,https://john-deere-forge.vercel.app
johnson-johnson,Johnson & Johnson,http://www.jnj.com,Mid-market manufacturing operators,http://www.linkedin.com/in/linda-cameron-1bb89815b,https://johnson-johnson-forge.vercel.app
johnstons-of-elgin,Johnstons of Elgin,http://www.johnstonsofelgin.com,Mid-market manufacturing operators,http://www.linkedin.com/in/rebecca-nelson-236b02236,https://johnstons-of-elgin-forge.vercel.app
jost-chemical,Jost Chemical,http://www.jostchemical.com,Mid-market manufacturing operators,http://www.linkedin.com/in/john-hartmann-9a379771,https://jost-chemical-forge.vercel.app
jrs-pharma,JRS PHARMA,http://www.jrspharma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/carter-sainz-513769286,https://jrs-pharma-forge.vercel.app
jvis-usa,JVIS USA,http://www.jvis.us,Mid-market manufacturing operators,http://www.linkedin.com/in/philchorney,https://jvis-usa-forge.vercel.app
kashiv-biosciences-llc,Kashiv BioSciences LLC,http://www.kashivbiosciences.com,Mid-market manufacturing operators,http://www.linkedin.com/in/krunal-mehta-158b351a,https://kashiv-biosciences-llc-forge.vercel.app
kauai-coffee-company,Kauai Coffee Company,http://www.kauaicoffee.com,Mid-market manufacturing operators,http://www.linkedin.com/in/bob-matuskey-a6a48b76,https://kauai-coffee-company-forge.vercel.app
kbi-biopharma,KBI Biopharma,http://www.kbibiopharma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/khrysten-stolins-863257127,https://kbi-biopharma-forge.vercel.app
kenall-lighting,Kenall Lighting,http://www.kenall.com,Mid-market manufacturing operators,http://www.linkedin.com/in/christophercahall,https://kenall-lighting-forge.vercel.app
kennametal,Kennametal,http://www.kennametal.com,Mid-market manufacturing operators,http://www.linkedin.com/in/manickavasagam-pillai-37422567,https://kennametal-forge.vercel.app
kerry,Kerry,http://www.kerry.com,Mid-market manufacturing operators,http://www.linkedin.com/in/tammy-piekarski-9b6b13131,https://kerry-forge.vercel.app
keystone-rv,Keystone RV,http://www.keystonerv.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kyran-franks-049462164,https://keystone-rv-forge.vercel.app
kirloskar-oil-engines-limited,Kirloskar Oil Engines Limited,http://www.kirloskaroilengines.com,Mid-market manufacturing operators,http://www.linkedin.com/in/pravin-kushwah-7518964b,https://kirloskar-oil-engines-limited-forge.vercel.app
kite-pharma,Kite Pharma,http://www.kitepharma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jolanda-de-kan-wijnands-02aa0391,https://kite-pharma-forge.vercel.app
knorr-bremse-ag,Knorr-Bremse AG,http://www.knorr-bremse.com,Mid-market manufacturing operators,http://www.linkedin.com/in/wilson-da-silva-junior-95283b179,https://knorr-bremse-ag-forge.vercel.app
korea-telecom-hitel-next-technology-research-institute,"Korea Telecom-Hitel, Next Technology Research Institute",http://www.kthcorp.com,Mid-market manufacturing operators,http://www.linkedin.com/in/jeongsik-choi-42b55640,https://korea-telecom-hitel-next-technology-research-institute-forge.vercel.app
kubiec,KUBIEC,http://www.kubiec.com,Mid-market manufacturing operators,http://www.linkedin.com/in/gerson-guzm%c3%a1n-garaicoa-687731221,https://kubiec-forge.vercel.app
l-or-al,L'Oréal,http://www.loreal.com,Mid-market manufacturing operators,http://www.linkedin.com/in/gurcharan-singh-968709184,https://l-or-al-forge.vercel.app
lagap-sa,LAGAP SA,http://www.lagap.net,Mid-market manufacturing operators,http://www.linkedin.com/in/luigi-de-marchi-7b5a3148,https://lagap-sa-forge.vercel.app
lake-shore-cryotronics,Lake Shore Cryotronics,http://www.lakeshore.com,Mid-market manufacturing operators,http://www.linkedin.com/in/stvstlservicespecialist,https://lake-shore-cryotronics-forge.vercel.app
lam-research,Lam Research,http://www.lamresearch.com,Mid-market manufacturing operators,http://www.linkedin.com/in/dave-decker-0b893210b,https://lam-research-forge.vercel.app
laurus-bio,Laurus Bio,http://www.laurus.bio,Mid-market manufacturing operators,http://www.linkedin.com/in/bhaskar-b-4aaa141a8,https://laurus-bio-forge.vercel.app
leidos,Leidos,http://www.leidos.com,Mid-market manufacturing operators,http://www.linkedin.com/in/frankie-pulice-jr-b13144114,https://leidos-forge.vercel.app
lennox,Lennox,http://www.lennox.com,Mid-market manufacturing operators,http://www.linkedin.com/in/cedric-thomas-11a731139,https://lennox-forge.vercel.app
leonardo,Leonardo,http://www.leonardo.com,Mid-market manufacturing operators,http://www.linkedin.com/in/vanessa-norman-03518833,https://leonardo-forge.vercel.app
leonardo-drs,Leonardo DRS,http://www.leonardodrs.com,Mid-market manufacturing operators,http://www.linkedin.com/in/andre-dixon-6060426,https://leonardo-drs-forge.vercel.app
lep-engineering-plastics-limited,LEP Engineering Plastics Limited,http://www.lep.net.nz,Mid-market manufacturing operators,http://www.linkedin.com/in/orly-paguyo-3b20b795,https://lep-engineering-plastics-limited-forge.vercel.app
lfoundry,LFoundry,http://www.lfoundry.com,Mid-market manufacturing operators,http://www.linkedin.com/in/nicola-di-sciullo-46512841,https://lfoundry-forge.vercel.app
licious,Licious,http://www.licious.in,Mid-market manufacturing operators,http://www.linkedin.com/in/ajitesh-das,https://licious-forge.vercel.app
linamar-corporation,Linamar Corporation,http://www.linamar.com,Mid-market manufacturing operators,http://www.linkedin.com/in/ricardobrpereira,https://linamar-corporation-forge.vercel.app
lincoln-electric,Lincoln Electric,http://www.lincolnelectric.com,Mid-market manufacturing operators,http://www.linkedin.com/in/moneise-monise-6097b6101,https://lincoln-electric-forge.vercel.app
link-belt-cranes,Link-Belt Cranes,http://www.linkbelt.com,Mid-market manufacturing operators,http://www.linkedin.com/in/brandon-mathis-75369a99,https://link-belt-cranes-forge.vercel.app
livanova,LivaNova,http://www.livanova.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kristen-ulesoo-005b99132,https://livanova-forge.vercel.app
lockheed-martin,Lockheed Martin,http://www.lockheedmartin.com,Mid-market manufacturing operators,http://www.linkedin.com/in/charles-valdez-67912610,https://lockheed-martin-forge.vercel.app
lonza,Lonza,http://www.lonza.com,Mid-market manufacturing operators,http://www.linkedin.com/in/katie-goulet-969aa4114,https://lonza-forge.vercel.app
louis-vuitton,Louis Vuitton,http://www.louisvuitton.com,Mid-market manufacturing operators,http://www.linkedin.com/in/maria-castellanos-7202aa133,https://louis-vuitton-forge.vercel.app
lumencor-inc,"Lumencor, Inc.",http://www.lumencor.com,Mid-market manufacturing operators,http://www.linkedin.com/in/carmen-davis-a92558124,https://lumencor-inc-forge.vercel.app
lush-fresh-handmade-cosmetics-north-america,Lush Fresh Handmade Cosmetics North America,http://www.lush.com,Mid-market manufacturing operators,http://www.linkedin.com/in/carley-kozoriz-74b60885,https://lush-fresh-handmade-cosmetics-north-america-forge.vercel.app
macom,MACOM,http://www.macom.com,Mid-market manufacturing operators,http://www.linkedin.com/in/kevin-warren-ba212bb3,https://macom-forge.vercel.app
magna-international,Magna International,http://www.magna.com,Mid-market manufacturing operators,http://www.linkedin.com/in/felix-duva-1627aa62,https://magna-international-forge.vercel.app
mahindra-group,Mahindra Group,http://www.mahindra.com,Mid-market manufacturing operators,http://www.linkedin.com/in/rakesh-sharma-76056591,https://mahindra-group-forge.vercel.app
mahou-san-miguel,Mahou San Miguel,http://www.mahou-sanmiguel.com,Mid-market manufacturing operators,http://www.linkedin.com/in/laura-celis-gonz%c3%a1lez-470b2586,https://mahou-san-miguel-forge.vercel.app
makalot,MAKALOT,http://www.makalot.com.tw,Mid-market manufacturing operators,http://www.linkedin.com/in/kimsei-em-87968b117,https://makalot-forge.vercel.app
mankind-pharma-ltd,MANKIND PHARMA LTD,http://www.mankindpharma.com,Mid-market manufacturing operators,http://www.linkedin.com/in/navneet-rana-817967189,https://mankind-pharma-ltd-forge.vercel.app
mann-lake-bee-ag-supply,Mann Lake Bee & Ag Supply,http://www.mannlakeltd.com,Mid-market manufacturing operators,http://www.linkedin.com/in/trevordwire,https://mann-lake-bee-ag-supply-forge.vercel.app
manufacturing,Manufacturing,http://www.manufacturingusa.com,Mid-market manufacturing operators,http://www.linkedin.com/in/scott-stewart-cpa-7a32b1b4,https://manufacturing-forge.vercel.app
manufacturing-by-informa,Manufacturing by Informa,http://www.imeeventscalendar.com,Mid-market manufacturing operators,http://www.linkedin.com/in/amanda-pedersen-59053721,https://manufacturing-by-informa-forge.vercel.app
mapco-fertilizer-industries,Mapco Fertilizer Industries,http://www.mapcofertilizers.com,Mid-market manufacturing operators,http://www.linkedin.com/in/mapco-fertilizer-industries-pvt-ltd-0571081a6,https://mapco-fertilizer-industries-forge.vercel.app
marcopolo-s-a,Marcopolo S.A.,http://www.marcopolo.com.br,Mid-market manufacturing operators,http://www.linkedin.com/in/reuse-andr%c3%a9-rodrigues-machado-37857974,https://marcopolo-s-a-forge.vercel.app
